370	376
358	379
346	381
337	382
330	381
318	385
308	385
296	385
281	385
271	387
264	387
259	385
252	385
249	389
241	394
227	400
212	407
197	413
177	421
163	427
157	431
157	437
158	444
151	451
141	458
128	462
115	467
108	471
105	476
102	481
110	482
120	481
129	480
139	478
141	479
138	485
134	490
130	495
137	496
146	492
156	492
164	492
170	491
171	492
168	500
161	505
159	509
158	514
162	516
174	512
181	509
196	509
204	509
209	514
221	514
230	513
241	510
251	509
261	509
267	508
277	506
283	506
291	507
298	509
306	506
309	505
321	503
340	501
353	497
368	493
382	490
397	486
409	481
422	475
431	470
438	464
445	454
449	444
449	432
447	420
448	415
448	406
440	401
432	390
427	385
417	379
409	372
398	370
382	375
372	375
368	376
