271	299
258	304
245	308
233	312
230	321
230	331
232	339
235	345
239	347
239	355
228	358
220	363
215	367
214	376
213	384
212	394
210	403
210	412
214	414
219	417
223	419
232	423
238	427
245	430
251	429
255	425
257	421
256	419
252	417
245	415
238	412
228	405
223	399
221	394
221	389
228	381
234	375
238	372
245	377
251	385
255	390
262	400
267	405
268	413
265	422
263	427
263	434
264	440
267	444
267	457
267	462
266	471
265	477
264	483
249	490
249	493
283	491
283	478
282	465
282	456
283	449
284	440
286	433
287	427
287	419
287	411
287	407
295	402
302	409
308	412
313	413
320	414
330	414
340	412
351	412
363	415
371	415
380	417
389	417
395	416
401	403
404	392
402	379
401	376
396	373
390	371
385	370
387	376
388	383
389	390
386	392
377	394
365	394
353	391
343	390
331	389
317	390
312	389
314	385
303	383
300	376
299	367
297	362
294	357
292	353
289	348
284	342
283	340
289	338
282	323
271	327
272	313
273	304
272	297
