406	245
407	245
408	245
409	245
410	245
411	245
412	244
413	244
414	244
415	244
416	243
417	243
415	244
414	244
413	244
412	244
410	244
409	244
407	244
406	244
404	244
402	244
401	244
400	244
398	244
397	244
396	244
394	243
393	243
392	243
391	243
390	243
389	243
388	243
387	242
386	242
385	242
384	242
384	241
383	241
382	241
381	240
380	240
380	239
379	239
379	238
378	238
378	237
377	237
376	236
376	237
376	238
376	239
376	240
376	241
376	242
376	243
375	244
375	245
375	246
375	247
375	248
375	249
375	250
375	251
375	252
375	253
375	254
375	255
375	256
375	257
375	258
376	258
376	259
376	260
377	261
377	262
377	263
378	263
378	264
379	264
380	265
381	265
381	266
382	266
382	267
383	267
384	268
385	268
386	269
387	270
388	271
389	271
389	272
390	272
390	273
391	273
391	274
392	274
392	275
393	275
393	276
394	276
394	277
395	277
395	278
396	279
396	280
397	279
397	278
397	277
398	277
398	276
398	275
399	275
400	274
401	274
401	273
402	273
403	273
404	272
405	272
406	272
407	271
408	271
409	271
410	271
410	270
411	270
412	270
412	269
413	269
413	268
414	268
415	267
416	266
416	265
417	265
417	264
417	263
418	262
418	261
418	260
418	259
419	259
419	258
419	257
419	256
420	255
420	254
420	253
420	252
420	251
420	250
421	249
421	248
421	247
421	246
421	245
421	244
421	243
419	244
418	244
417	243
416	243
415	243
414	243
413	243
412	243
411	243
410	243
409	243
408	244
407	244
405	244
404	244
403	244
402	244
400	244
399	244
398	244
396	244
395	244
394	244
393	244
392	244
391	245
390	244
390	245
393	244
394	244
395	244
396	244
398	244
399	244
400	244
401	244
402	244
403	244
404	244
405	244
406	244
407	244
408	244
409	244
409	245
409	246
409	247
409	248
409	249
409	250
409	251
409	252
409	253
409	254
409	255
408	255
407	255
407	254
406	254
406	253
405	252
405	251
404	251
403	250
402	249
401	249
400	249
399	249
398	249
397	249
397	250
397	251
397	252
398	253
399	253
400	252
401	252
400	251
399	250
398	250
397	250
396	250
395	250
394	250
394	251
392	251
391	251
390	251
389	251
388	251
387	252
387	253
388	254
389	254
388	253
387	253
387	254
386	254
386	255
387	256
388	257
389	257
390	257
391	256
392	257
393	257
393	258
393	259
393	260
393	261
392	261
392	262
392	263
392	264
393	264
394	264
395	264
396	264
396	265
396	266
396	267
395	268
396	269
397	270
396	270
396	271
397	271
398	271
399	271
399	270
400	269
400	268
400	267
400	266
399	265
399	264
398	264
398	263
397	263
399	263
400	263
400	262
401	262
402	262
403	261
404	261
405	261
406	260
407	260
407	259
408	259
407	258
407	257
406	257
406	256
406	255
406	254
407	254
407	253
