365	288
365	287
365	286
364	286
365	287
366	288
366	289
367	291
367	292
368	293
368	294
369	295
370	296
370	298
371	299
371	300
372	301
373	302
373	303
374	303
374	304
375	305
375	306
376	306
376	307
377	308
378	309
378	310
379	310
379	311
380	311
380	312
381	312
382	312
382	313
383	313
384	313
384	312
385	312
386	312
387	312
387	311
388	311
389	312
390	312
391	312
392	312
393	312
394	313
395	313
395	314
396	314
396	313
396	312
395	312
395	311
395	310
394	309
394	308
394	307
393	307
393	306
393	305
392	304
391	303
391	302
390	301
390	300
389	299
389	298
388	297
388	296
388	295
388	294
387	294
387	293
387	292
387	291
387	290
386	290
386	289
387	291
388	292
388	293
388	294
389	295
389	297
390	298
390	299
391	301
391	302
392	303
392	304
393	305
393	306
393	307
393	308
394	308
394	309
394	310
395	310
395	311
395	312
395	313
396	313
396	314
397	314
398	315
399	315
400	315
401	315
402	315
403	315
403	314
404	314
405	314
406	314
407	314
408	314
409	314
410	314
410	315
411	315
412	314
413	314
413	313
413	312
414	311
414	310
414	309
414	308
414	307
415	306
415	305
415	304
415	303
415	302
415	301
416	301
416	300
416	299
416	298
417	297
417	296
417	295
417	294
417	293
418	292
418	291
418	290
418	289
418	288
419	288
419	287
419	286
419	288
419	289
419	291
418	293
418	295
418	297
418	298
417	300
417	301
417	302
417	303
417	304
417	305
417	306
416	307
416	308
416	309
416	310
417	309
418	309
418	308
419	307
420	306
421	305
422	304
423	303
423	302
424	302
425	301
425	300
426	299
427	298
427	297
428	296
429	295
430	294
431	293
431	292
432	292
433	291
433	290
434	290
435	289
434	288
