361	481
361	480
361	479
361	478
361	477
361	476
361	475
361	474
362	473
362	472
362	471
362	470
362	469
362	468
362	467
362	465
362	464
362	463
362	462
362	461
362	460
362	459
362	458
362	457
362	456
362	455
362	454
362	453
362	452
362	454
362	455
362	456
362	457
362	458
362	460
361	461
361	462
361	464
361	465
361	466
361	467
361	468
361	469
362	470
362	471
362	472
362	473
362	474
362	475
362	476
362	477
362	478
362	479
362	480
362	481
362	482
362	483
362	484
362	485
363	484
362	483
362	482
362	481
362	480
362	479
362	478
361	478
361	477
360	477
360	476
359	476
358	475
357	475
357	474
356	473
355	473
354	472
354	471
353	470
352	470
352	469
351	469
353	470
354	471
355	472
356	473
357	473
358	473
358	474
359	474
360	475
361	475
362	475
363	474
363	473
363	472
364	472
364	471
364	470
365	469
365	468
366	467
366	466
367	466
367	465
368	464
369	463
370	462
371	461
372	461
372	460
373	460
373	459
374	459
374	458
375	458
375	457
376	457
375	458
374	459
372	461
370	463
